4.029999999999999694e-01,5.050000000000000044e-01
3.975459833313826352e-01,5.336519493150435611e-01
3.813496508621410652e-01,5.614333236487353274e-01
3.549031199586135110e-01,5.875000000000000222e-01
3.190099550797130257e-01,6.110599555982789699e-01
2.747607518774675683e-01,6.313973331146314205e-01
2.234999999999999765e-01,6.478941916244324029e-01
1.667852314539151060e-01,6.600492824296748662e-01
1.063396957824280231e-01,6.674932792470144038e-01
4.399999999999998357e-02,6.700000000000000400e-01
-1.833969578242800047e-02,6.674932792470144038e-01
-7.878523145391505556e-02,6.600492824296748662e-01
-1.354999999999999261e-01,6.478941916244325139e-01
-1.867607518774676290e-01,6.313973331146314205e-01
-2.310099550797130585e-01,6.110599555982789699e-01
-2.669031199586134884e-01,5.875000000000000222e-01
-2.933496508621410981e-01,5.614333236487354384e-01
-3.095459833313826681e-01,5.336519493150435611e-01
-3.150000000000000022e-01,5.050000000000001155e-01
-3.095459833313826681e-01,4.763480506849565033e-01
-2.933496508621411536e-01,4.485666763512646815e-01
-2.669031199586134884e-01,4.224999999999999867e-01
-2.310099550797131140e-01,3.989400444017210390e-01
-1.867607518774676845e-01,3.786026668853686994e-01
-1.355000000000001759e-01,3.621058083755677171e-01
-7.878523145391530536e-02,3.499507175703251427e-01
-1.833969578242800047e-02,3.425067207529857161e-01
4.399999999999992806e-02,3.400000000000000244e-01
1.063396957824278566e-01,3.425067207529856605e-01
1.667852314539148839e-01,3.499507175703251427e-01
2.234999999999999765e-01,3.621058083755676615e-01
2.747607518774675683e-01,3.786026668853686439e-01
3.190099550797130257e-01,3.989400444017209835e-01
3.549031199586134000e-01,4.224999999999999867e-01
3.813496508621410652e-01,4.485666763512646815e-01
3.975459833313826352e-01,4.763480506849563367e-01
