-1.469477707006369704e-01,7.160317834394904768e-01
-1.094050955414012927e-01,7.176456050955414279e-01
-7.186242038216561490e-02,7.144179617834395257e-01
-5.164713375796178840e-02,6.934382802547770508e-01
-2.854394904458598670e-02,6.724585987261146869e-01
-5.440764331210184990e-03,6.514789171974522120e-01
1.477452229299364150e-02,6.304992356687898480e-01
3.787770700636944321e-02,6.095195541401273731e-01
6.098089171974524492e-02,5.885398726114650092e-01
6.098089171974524492e-02,6.062919108280254710e-01
6.098089171974524492e-02,6.272715923566878349e-01
4.076560509554139067e-02,6.482512738853503098e-01
2.055031847133759193e-02,6.692309554140127847e-01
6.110828025477688108e-03,6.902106369426751487e-01
6.110828025477688108e-03,7.111903184713375126e-01
3.498980891719744024e-02,7.176456050955414279e-01
7.253248407643314577e-02,7.176456050955414279e-01
1.071872611464968483e-01,7.128041401273885747e-01
1.071872611464968483e-01,6.918244585987260997e-01
1.071872611464968483e-01,6.708447770700637358e-01
1.071872611464968483e-01,6.498650955414012609e-01
1.071872611464968483e-01,6.288854140127388970e-01
1.071872611464968483e-01,6.079057324840764220e-01
1.071872611464968483e-01,5.869260509554140581e-01
1.071872611464968483e-01,5.659463694267515832e-01
1.071872611464968483e-01,5.449666878980892193e-01
1.071872611464968483e-01,5.239870063694267444e-01
1.071872611464968483e-01,5.030073248407643804e-01
7.542038216560509323e-02,4.965520382165605207e-01
3.787770700636944321e-02,4.965520382165605207e-01
1.188662420382163853e-02,5.159178980891719890e-01
-8.328662420382160203e-03,5.368975796178343529e-01
-3.143184713375796191e-02,5.578772611464968278e-01
-5.453503184713376362e-02,5.788569426751591918e-01
-7.475031847133759011e-02,5.998366242038216667e-01
-9.785350318471339182e-02,6.208163057324840306e-01
-1.065171974522293175e-01,6.159748407643311774e-01
-1.065171974522293175e-01,5.949951592356688135e-01
-9.207770700636944139e-02,5.740154777070063385e-01
-7.186242038216561490e-02,5.530357961783439746e-01
-4.875923566878981319e-02,5.320561146496814997e-01
-4.875923566878981319e-02,5.110764331210191358e-01
-6.319872611464968926e-02,4.965520382165605207e-01
-1.007414012738853670e-01,4.965520382165605207e-01
-1.382840764331210170e-01,4.965520382165605207e-01
-1.498356687898089179e-01,5.143040764331210379e-01
-1.498356687898089179e-01,5.352837579617834018e-01
-1.498356687898089179e-01,5.562634394904458768e-01
-1.498356687898089179e-01,5.772431210191082407e-01
-1.498356687898089179e-01,5.982228025477707156e-01
-1.498356687898089179e-01,6.192024840764331906e-01
-1.498356687898089179e-01,6.401821656050955545e-01
-1.498356687898089179e-01,6.611618471337579184e-01
-1.498356687898089179e-01,6.821415286624203933e-01
-1.498356687898089179e-01,7.031212101910828682e-01
-1.325082802547770666e-01,7.095764968152866725e-01
-1.353961783439490696e-01,6.885968152866241976e-01
-1.353961783439490696e-01,6.676171337579617227e-01
-1.353961783439490696e-01,6.466374522292993587e-01
-1.353961783439490696e-01,6.256577707006369948e-01
-1.353961783439490696e-01,6.046780891719745199e-01
-1.353961783439490696e-01,5.836984076433120450e-01
-1.353961783439490696e-01,5.627187261146496811e-01
-1.353961783439490696e-01,5.417390445859873171e-01
-1.353961783439490696e-01,5.207593630573248422e-01
-1.238445859872611687e-01,5.046211464968153315e-01
-8.630191082802549096e-02,5.046211464968153315e-01
-6.319872611464968926e-02,5.126902547770700869e-01
-7.186242038216561490e-02,5.336699363057324508e-01
-9.496560509554141660e-02,5.546496178343949257e-01
-1.151808917197452431e-01,5.756292993630572896e-01
-1.209566878980891935e-01,5.966089808917197645e-01
-1.209566878980891935e-01,6.175886624203821285e-01
-1.209566878980891935e-01,6.385683439490446034e-01
-1.007414012738853670e-01,6.450236305732484077e-01
-8.052611464968154054e-02,6.240439490445859327e-01
-5.742292993630573883e-02,6.030642675159235688e-01
-3.431974522292993712e-02,5.820845859872612049e-01
-1.410445859872611063e-02,5.611049044585987300e-01
8.998726114649691077e-03,5.401252229299362551e-01
3.210191082802549278e-02,5.191455414012738911e-01
5.809299363057324195e-02,5.046211464968153315e-01
9.274777070063694451e-02,5.078487898089172337e-01
9.274777070063694451e-02,5.288284713375795976e-01
9.274777070063694451e-02,5.498081528662420725e-01
9.274777070063694451e-02,5.707878343949044364e-01
9.274777070063694451e-02,5.917675159235669113e-01
9.274777070063694451e-02,6.127471974522292752e-01
9.274777070063694451e-02,6.337268789808917502e-01
9.274777070063694451e-02,6.547065605095541141e-01
9.274777070063694451e-02,6.756862420382165890e-01
9.274777070063694451e-02,6.966659235668789529e-01
7.542038216560509323e-02,7.095764968152866725e-01
3.787770700636944321e-02,7.095764968152866725e-01
2.055031847133759193e-02,6.982797452229299040e-01
3.210191082802549278e-02,6.773000636942675401e-01
5.520509554140129449e-02,6.563203821656050652e-01
7.542038216560509323e-02,6.353407006369427013e-01
7.542038216560509323e-02,6.143610191082802263e-01
7.542038216560509323e-02,5.933813375796178624e-01
7.830828025477709620e-02,5.724016560509553875e-01
5.231719745222929152e-02,5.756292993630572896e-01
2.921401273885348981e-02,5.966089808917197645e-01
8.998726114649691077e-03,6.175886624203821285e-01
-1.410445859872611063e-02,6.385683439490446034e-01
-3.720764331210191234e-02,6.595480254777070783e-01
-5.742292993630573883e-02,6.805277070063694422e-01
-8.052611464968154054e-02,7.015073885350318061e-01
-1.122929936305732679e-01,7.095764968152866725e-01
