-2.538000000000000256e-01,7.321699999999999875e-01
-2.538000000000000256e-01,7.111903184713375126e-01
-2.538000000000000256e-01,6.902106369426751487e-01
-2.538000000000000256e-01,6.692309554140127847e-01
-2.538000000000000256e-01,6.482512738853503098e-01
-2.538000000000000256e-01,6.272715923566878349e-01
-2.538000000000000256e-01,6.062919108280254710e-01
-2.538000000000000256e-01,5.853122292993631071e-01
-2.538000000000000256e-01,5.643325477707006321e-01
-2.538000000000000256e-01,5.433528662420381572e-01
-2.538000000000000256e-01,5.223731847133757933e-01
-2.538000000000000256e-01,5.013935031847134294e-01
-2.538000000000000256e-01,4.804138216560509544e-01
-2.191452229299363230e-01,4.788000000000000034e-01
-1.816025477707006730e-01,4.788000000000000034e-01
-1.440598726114649675e-01,4.788000000000000034e-01
-1.065171974522293175e-01,4.788000000000000034e-01
-6.897452229299363968e-02,4.788000000000000034e-01
-3.143184713375796191e-02,4.788000000000000034e-01
6.110828025477688108e-03,4.788000000000000034e-01
4.365350318471339364e-02,4.788000000000000034e-01
8.119617834394904365e-02,4.788000000000000034e-01
1.187388535031846937e-01,4.788000000000000034e-01
1.562815286624203992e-01,4.788000000000000034e-01
1.938242038216560492e-01,4.788000000000000034e-01
1.995999999999999996e-01,4.965520382165605207e-01
1.995999999999999996e-01,5.175317197452229401e-01
1.995999999999999996e-01,5.385114012738853040e-01
1.995999999999999996e-01,5.594910828025477789e-01
1.995999999999999996e-01,5.804707643312101428e-01
1.995999999999999996e-01,6.014504458598726178e-01
1.995999999999999996e-01,6.224301273885350927e-01
1.995999999999999996e-01,6.434098089171974566e-01
1.995999999999999996e-01,6.643894904458598205e-01
1.995999999999999996e-01,6.853691719745222954e-01
1.995999999999999996e-01,7.063488535031847704e-01
1.995999999999999996e-01,7.273285350318471343e-01
1.707210191082802475e-01,7.321699999999999875e-01
1.331783439490445975e-01,7.321699999999999875e-01
9.563566878980894748e-02,7.321699999999999875e-01
5.809299363057324195e-02,7.321699999999999875e-01
2.055031847133759193e-02,7.321699999999999875e-01
-1.699235668789808584e-02,7.321699999999999875e-01
-5.453503184713376362e-02,7.321699999999999875e-01
-9.207770700636944139e-02,7.321699999999999875e-01
-1.296203821656051192e-01,7.321699999999999875e-01
-1.671630573248407692e-01,7.321699999999999875e-01
-2.047057324840764470e-01,7.321699999999999875e-01
-2.422484076433121247e-01,7.321699999999999875e-01
